recipe_name,ingredients_raw,steps,love_count,url,category,total_ingredients,ingredients_cleaned,total_steps,ingredients_clean,steps_clean
tongkol jengkol balado,"1/4 kg ikan tongkol yang sudah di potong""--10 biji jengkol tua,belah--1 buah jeruk nipis,ambil air nya--secukupnya minyak goreng--secukupnya garam&kaldu jamur--bumbu halus:--1 ons cabai merah keriting--1 siung bawang putih--7 butir bawang merah--","1) cuci bersih ikan kemudian lumuri dengan air jeruk nipis&beri sedikit garam diamkan sebentar
2) panaskan minyak goreng masukan jengkol masak hingga jengkol empuk,buang kulit nya&pipihkan sisihkan kemudian goreng ikan tongkol sampai matang angkat tiriskan
3) bila minyak terlalu kotor ganti dengan yang baru&masukan bumbu halus tambahkan garam kemudian masak hingga bau langu cabai hilang tambahkan kaldu jamur tes rasa bila sudah pas campur rata tongkol&jengkol dengan bumbu balado salin ke wadah&sajikan",94,https://cookpad.com/id/resep/4288719-tongkoljengkol-balado,ikan,9,"ikan tongkol potong '', biji jengkol tua, belah, jeruk nipis, ambil air nya, minyak goreng, garam & kaldu jamur, bumbu halus, cabai merah keriting, bawang putih, bawang merah",3,"['1/4 kg ikan tongkol yang sudah di potong""', '10 biji jengkol tua,belah', '1 buah jeruk nipis,ambil air nya', 'secukupnya minyak goreng', 'secukupnya garam&kaldu jamur', '1 ons cabai merah keriting', '1 siung bawang putih', '7 butir bawang merah']","['cuci bersih ikan kemudian lumuri dengan air jeruk nipisdanberi sedikit garam diamkan sebentar', 'panaskan minyak goreng masukan jengkol masak hingga jengkol empuk,buang kulit nyadanpipihkan sisihkan kemudian goreng ikan tongkol sampai matang angkat tiriskan', 'bila minyak terlalu kotor ganti dengan yang barudanmasukan bumbu halus tambahkan garam kemudian masak hingga bau langu cabai hilang tambahkan kaldu jamur tes rasa bila sudah pas campur rata tongkoldanjengkol dengan bumbu balado salin ke wadahdansajikan']"
tongkol kuah santan,"10 potong tongkol yang sudah di pindang (beli jadi di mb sayur)--4-5 biji cabai merah besar--5-7 biji rawit--5-6 siung bawang merah--4 siung bawang putih--2 lembar daun salam--3 lembar daun jeruk--500 ml santan encer--10 biji tahu pong--5 potong tempe--sesuai selera garam,gula dan kaldu jamur--putih telur kukus (optional kebetulan ada stok putih telur sisa donat)--1-2 tomat--","1) goreng sebentar tongkol dan tempe
2) haluskan bumbu bawang merah,bawang putih,cabai besar
3) tumis bumbu halus beserta daun salam,dan daun jeruk
4) tuang bumbu ke panci tambahkan santan masukkan tongkol, tempe, putih telur kukus, tahu pong dan rawit. tambahkan gula,garam, kaldu jamur, test rasa
5) masukkan irisan tomat, matikan api siap di hidangkan. awas ketagihan ya resep ini bisa ngabisin nasi banyak loh",15,https://cookpad.com/id/resep/4242761-tongkol-kuah-santan,ikan,13,"potong tongkol pindang mb sayur, biji cabai merah, biji rawit, bawang merah, bawang putih, daun salam, daun jeruk, santan encer, biji tahu pong, potong tempe, garam, gula kaldu jamur, putih telur kukus stok putih telur sisa donat, tomat",5,"['10 potong tongkol yang sudah di pindang (beli jadi di mb sayur)', '4-5 biji cabai merah besar', '5-7 biji rawit', '5-6 siung bawang merah', '4 siung bawang putih', '2 lembar daun salam', '3 lembar daun jeruk', '500 ml santan encer', '10 biji tahu pong', '5 potong tempe', 'sesuai selera garam,gula dan kaldu jamur', 'putih telur kukus (optional kebetulan ada stok putih telur sisa donat)', '1-2 tomat']","['goreng sebentar tongkol dan tempe', 'haluskan bumbu bawang merah,bawang putih,cabai besar', 'tumis bumbu halus beserta daun salam,dan daun jeruk', 'tuang bumbu ke panci tambahkan santan masukkan tongkol, tempe, putih telur kukus, tahu pong dan rawit', 'tambahkan gula,garam, kaldu jamur, test rasa', 'masukkan irisan tomat, matikan api siap di hidangkan', 'awas ketagihan ya resep ini bisa ngabisin nasi banyak loh']"
tongkol lombok hijau,"1 ekor ikan tongkol, cuci bersih dan potong jadi 4 bagian--5 siung bawang putih--4 siung bawang merah--15 biji cabai hijau--3 buah cabai rawit (jika mau pedas)--1 ruas jahe cuci, kupas dan geprek--1 ruas lengkuas--2 lembar daun jeruk--2 lembar daun salam--secukupnya garam--secukupnya kaldu bubuk--secukupnya gula--secukupnya kecap manis--minyak untuk menumis--1 gelas belimbing air--","1) goreng ikan tongkol. jangan terlalu kering dan lama supaya tidak keras dan alot.
2) cincang bawang putih dan bawang merah.. tumis dengan minyak sampai harum dan layu
3) masukan daun salam, daun jeruk, jahe dan lengkuas, tumis beberapa saat.
4) masukan air, beri kecap, gula, garam dan bumbu penyedap secukupnya. aduk sampai larut.. kemudian masukan tongkol dan masukan cabai. masak sampai bumbu2 meresap (diungkep 5 menit)
5) sajikan dan selamat menikmati",14,https://cookpad.com/id/resep/4371377-tongkol-lombok-hijau,ikan,15,"ikan tongkol, potong, bawang putih, bawang merah, biji cabai hijau, cabai rawit pedas, jahe, kupas geprek, lengkuas, daun jeruk, daun salam, garam, kaldu bubuk, gula, kecap manis, minyak menumis, belimbing air",5,"['1 ekor ikan tongkol, cuci bersih dan potong jadi 4 bagian', '5 siung bawang putih', '4 siung bawang merah', '15 biji cabai hijau', '3 buah cabai rawit (jika mau pedas)', '1 ruas jahe cuci, kupas dan geprek', '1 ruas lengkuas', '2 lembar daun jeruk', '2 lembar daun salam', 'secukupnya garam', 'secukupnya kaldu bubuk', 'secukupnya gula', 'secukupnya kecap manis', 'minyak untuk menumis', '1 gelas belimbing air']","['goreng ikan tongkol', 'jangan terlalu kering dan lama supaya tidak keras dan alot', 'cincang bawang putih dan bawang merah tumis dengan minyak sampai harum dan layu', 'masukan daun salam, daun jeruk, jahe dan lengkuas, tumis beberapa saat', 'masukan air, beri kecap, gula, garam dan bumbu penyedap secukupnya', 'aduk sampai larut kemudian masukan tongkol dan masukan cabai', 'masak sampai bumbu2 meresap (diungkep 5 menit)', 'sajikan dan selamat menikmati']"
tongkol sambal matah,1 ekor tongkol--10 bawang merah--5 batang sereh (bagian putihnya saja)--30 cabai rawit (sesuai selera)--1 sdt terasi bakar--2 jeruk limau--2 lbr daun jeruk--,"1) ikan tongkol digoreng dan disuwir suwir kecil (sesuai selera)
2) potong kecil : bawang merah,cabai rawit dan sereh
3) panaskan minyak goreng setelah mendidih (matikan api) dan campur ikan tongkol yang sudah disuwir2 beserta potongan bawang merah,cabai,sereh dan daun jeruk
4) tambahkan terasi,sedikit garam dan jeruk limau",18,https://cookpad.com/id/resep/4237590-tongkol-sambal-matah,ikan,7,"tongkol, bawang merah, serai putihnya, cabai rawit, terasi bakar, jeruk limau, daun jeruk",4,"['1 ekor tongkol', '10 bawang merah', '5 batang sereh (bagian putihnya saja)', '30 cabai rawit (sesuai selera)', '1 sdt terasi bakar', '2 jeruk limau', '2 lbr daun jeruk']","['ikan tongkol digoreng dan disuwir suwir kecil (sesuai selera)', 'potong kecil : bawang merah,cabai rawit dan sereh', 'panaskan minyak goreng setelah mendidih (matikan api) dan campur ikan tongkol yang sudah disuwir2 beserta potongan bawang merah,cabai,sereh dan daun jeruk', 'tambahkan terasi,sedikit garam dan jeruk limau']"
tongkol suwir,2 ikan tongkol--15-20 cabai hijau (sesuai selera)--5 buah cabai keriting--15 bawang merah--2 bawang putih--2 buah tomat--minyak untuk menumis--secukupnya garam--bila perlu penyedap rasa--,"1) rebus/kukus ikan tongkol yang sudah dibersihkan, sampai masak (sekitar 10menit)
2) iris cabai hijau dan bawang merah, tomat, sisihkan. kemudian haluskan bawang putih dan cabai keriting, tambahkan garam
3) suwir"" ikan yang telah dimasak tadi dan sisihkan
4) kemudian tumis bumbu halus sampai harum dan masukkan tomat, cabai dan bawang tadi
5) tambahkan suwiran ikan, jangan lupa cek rasanya. jika butuh penyedap rasa bisa ditambahkan.
6) masak sampai tercampur rata dan hidangkan
7) selamat mencoba",26,https://cookpad.com/id/resep/4445244-tongkol-suwir,ikan,9,"ikan tongkol, cabai hijau, cabai keriting, bawang merah, bawang putih, tomat, minyak menumis, garam, penyedap",7,"['2 ikan tongkol', '15-20 cabai hijau (sesuai selera)', '5 buah cabai keriting', '15 bawang merah', '2 bawang putih', '2 buah tomat', 'minyak untuk menumis', 'secukupnya garam', 'bila perlu penyedap rasa']","['rebus/kukus ikan tongkol yang sudah dibersihkan, sampai masak (sekitar 10menit)', 'iris cabai hijau dan bawang merah, tomat, sisihkan', 'kemudian haluskan bawang putih dan cabai keriting, tambahkan garam', 'suwir ikan yang telah dimasak tadi dan sisihkan', 'kemudian tumis bumbu halus sampai harum dan masukkan tomat, cabai dan bawang tadi', 'tambahkan suwiran ikan, jangan lupa cek rasanya', 'jika butuh penyedap rasa bisa ditambahkan', 'masak sampai tercampur rata dan hidangkan', 'selamat mencoba']"
tongkol suwir bumbu sarden,"1/2 kg tongkol basah(bersihkan,goreng sbentar, lalu suwir)--5-7 sdm minyak goreng--bumbu yang dihaluskan ;--7 bj bawang merah--5 bj bawang putih--5 cabai merah besar--3 cabai rawit--seujung kuku kunyit biar gg amis--2 bj tomat uk. besar--seujung kuku lengkuas dan jahe agar ad aroma rempah--bahan pelengkap :--1/2 bngkus masako--1/2 sdm gula--1 sdt garam--air secukupnya sampai berenang tongkol suwirny biar meresap--","1) nih penampakkan tongkol yang sudah disuwirrin
2) tumis bumbu halus dengan minyak goreng tambahkan daun jeruk, tumis hingga mnjadi pekat dan harumny tdak langu
3) lalu tambahkan bahan pelengkap aduk"" dan masukkan tongkol suwirny, masak hingga air menyusut, koreksi rasa y sebelum matang..
4) tara.. siap deh
5) nih dimakan sama sayur sup juga enak
6) selamat mencoba",25,https://cookpad.com/id/resep/4324908-tongkol-suwir-bumbu-sarden,ikan,15,"tongkol basah bersihkan, goreng sbentar, suwir, minyak goreng, bumbu dihaluskan, bj bawang merah, bj bawang putih, cabai merah, cabai rawit, kuku kunyit biar gg amis, bj tomat, kuku lengkuas jahe ad aroma rempah, pelengkap, bngkus masako, gula, garam, air berenang tongkol suwirny biar meresap",6,"['1/2 kg tongkol basah(bersihkan,goreng sbentar, lalu suwir)', '5-7 sdm minyak goreng', 'bumbu yang dihaluskan ;', '7 bj bawang merah', '5 bj bawang putih', '5 cabai merah besar', '3 cabai rawit', 'seujung kuku kunyit biar gg amis', '2 bj tomat uk. besar', 'seujung kuku lengkuas dan jahe agar ad aroma rempah', '1/2 bngkus masako', '1/2 sdm gula', '1 sdt garam', 'air secukupnya sampai berenang tongkol suwirny biar meresap']","['nih penampakkan tongkol yang sudah disuwirrin', 'tumis bumbu halus dengan minyak goreng tambahkan daun jeruk, tumis hingga mnjadi pekat dan harumny tdak langu', 'lalu tambahkan bahan pelengkap aduk dan masukkan tongkol suwirny, masak hingga air menyusut, koreksi rasa y sebelum matang', 'tara siap deh', 'nih dimakan sama sayur sup juga enak', 'selamat mencoba']"
tongkol suwir daun kemangi,6 potong cue tongkol--7 ikat daun kemangi--1 lembar daun salam--seruas jari lengkuas (geprek)--2 biji cabai merah besar--bumbu halus :--30 biji cabai rawit setan--7 biji cabai merah--5 siung bawang merah--2 siung bawang putih--1 butir kemiri--secukupnya garam--,"1) cuci cue tongkol dengan air mengalir kemudian suwir"".
2) petik daun kemangi,ambil daunnya saja,cuci sampai bersih.
3) iris cabai merah besar.
4) tumis bumbu halus,lengkuas,daun salam hingga harum.
5) masukkan cabai merah iris,aduk"" hingga cabai sedikit layu.
6) masukkan tongkol suwir.
7) tambahkan air secukupnya,aduk"" hingga bumbu merata,diamkan hingga air setengah menyusut.
8) masukkan daun kemangi,aduk"" sampai bumbu meresap dan air menyusut.
9) koreksi rasa angkat dan sajikan",92,https://cookpad.com/id/resep/4270581-tongkol-suwir-daun-kemangi-%f0%9f%90%9f%f0%9f%98%8b%f0%9f%98%8b,ikan,12,"potong cue tongkol, daun kemangi, daun salam, lengkuas, biji cabai merah, bumbu halus, biji cabai rawit setan, biji cabai merah, bawang merah, bawang putih, kemiri, garam",9,"['6 potong cue tongkol', '7 ikat daun kemangi', '1 lembar daun salam', 'seruas jari lengkuas (geprek)', '2 biji cabai merah besar', '30 biji cabai rawit setan', '7 biji cabai merah', '5 siung bawang merah', '2 siung bawang putih', '1 butir kemiri', 'secukupnya garam']","['cuci cue tongkol dengan air mengalir kemudian suwir', 'petik daun kemangi,ambil daunnya saja,cuci sampai bersih', 'iris cabai merah besar', 'tumis bumbu halus,lengkuas,daun salam hingga harum', 'masukkan cabai merah iris,aduk hingga cabai sedikit layu', 'masukkan tongkol suwir', 'tambahkan air secukupnya,aduk hingga bumbu merata,diamkan hingga air setengah menyusut', 'masukkan daun kemangi,aduk sampai bumbu meresap dan air menyusut', 'koreksi rasa angkat dan sajikan']"
tongkol suwir pedas,"2 papan tongkol yang agak besar--bumbu halus:--7 buah cabai merah--5 siung bawang merah--3 siung bawang putih--1 ruas jari  jahe di geprek--daun salam--3 buah cabai merah keriting di potong tipis--secukupnya gula, garam--","1) tongkol dicuci bersih, trus si suwir2.
2) goreng tongkol sampai agak kering (biar awet, tdk cepet basi)
3) bumbu halus di tumis sampai wangi, lalu masukkan irisan cabai merah,jahe dan daun salam.
4) trakhir masukkan deh si ikan tongkol tadi, tambahkan gula garam, tes rasa.
5) angkat dan siap dinikmati bersama keluarga tersayang..
6) mari makann..
7) gampang kan bunda.., ayok ah ambil celemek kita masak",23,https://cookpad.com/id/resep/4280618-tongkol-suwir-pedas,ikan,9,"papan tongkol, bumbu halus, cabai merah, bawang merah, bawang putih, jahe, daun salam, cabai merah keriting potong tipis, gula, garam",7,"['2 papan tongkol yang agak besar', '7 buah cabai merah', '5 siung bawang merah', '3 siung bawang putih', '1 ruas jari  jahe di geprek', 'daun salam', '3 buah cabai merah keriting di potong tipis', 'secukupnya gula, garam']","['tongkol dicuci bersih, trus si suwir2', 'goreng tongkol sampai agak kering (biar awet, tdk cepet basi)', 'bumbu halus di tumis sampai wangi, lalu masukkan irisan cabai merah,jahe dan daun salam', 'trakhir masukkan deh si ikan tongkol tadi, tambahkan gula garam, tes rasa', 'angkat dan siap dinikmati bersama keluarga tersayang', 'mari makann', 'gampang kan bunda, ayok ah ambil celemek kita masak']"
tongkol suwir sambal bawang,"500 gr ikan tongkol--1 buah jeruk nipis--secukupnya minyak goreng--bahan sambal:--12 cabai rawit--3 siung bawang merah--3 siung bawang putih--garam, gula--kaldu bubuk (optional)--","1) cuci bersih ikan, lumuri dengan perasan jeruk nipis. panaskan minyak, goreng ikan sampai matang. tunggu agak dingin, lalu suwir-suwir.
2) haluskan bawang putih dan bawang merah, tambahkan cabai rawit cukup tumbuk kasar saja. panaskan minyak goreng, siram ke dalam sambal.
3) campur suwiran tongkol dan sambal, aduk rata. sajikan",23,https://cookpad.com/id/resep/4021499-tongkol-suwir-sambal-bawang,ikan,9,"ikan tongkol, jeruk nipis, minyak goreng, sambal, cabai rawit, bawang merah, bawang putih, garam, gula, kaldu bubuk",3,"['500 gr ikan tongkol', '1 buah jeruk nipis', 'secukupnya minyak goreng', '12 cabai rawit', '3 siung bawang merah', '3 siung bawang putih', 'garam, gula', 'kaldu bubuk (optional)']","['cuci bersih ikan, lumuri dengan perasan jeruk nipis', 'panaskan minyak, goreng ikan sampai matang', 'tunggu agak dingin, lalu suwir-suwir', 'haluskan bawang putih dan bawang merah, tambahkan cabai rawit cukup tumbuk kasar saja', 'panaskan minyak goreng, siram ke dalam sambal', 'campur suwiran tongkol dan sambal, aduk rata', 'sajikan']"
tongseng ayam,500 gr ayam (saya pakai fillet)--3 lbr daun salam--1 btg sereh--2 lbr daun jeruk--3 buah tomat hijau/merah (iris)--4 lbr kol/kubis (rajang kasar)--1 btg daun bawang (bs dskip)--175 ml santan (santan kental + air)--â¤ bumbu halus--8 siung bawang merah--4 siung bawang putih--secukupnya cabai rawit (utuh)--2 buah kemiri sangrai--1 sdt ketumbar--secukupnya lada--2 ruas kunyit--1/2 ruas jahe--,"1) bersihkan dan potong ayam kecil kecil
2) siapkan bahan bumbu
3) tumis bumbu hingga harum tambahkan salam sereh,dan daun jeruk
4) masukkan ayam,santan kental dan air,masak hingga ayam matang
5) masukkan irisan kol,cabai rawit utuh,daun bawang,tomat disusul gula,garam,dan kecap,aduk hingga rata dan santan tdk pecah,lalu koreksi rasa
6) angkat dan sajikan",87,https://cookpad.com/id/resep/4314373-tongseng-ayam,ayam,17,"ayam fillet, daun salam, serai, daun jeruk, tomat hijau merah, kol kubis rajang kasar, btg daun bawang bs dskip, santan santan kental + air, bumbu halus, bawang merah, bawang putih, cabai rawit utuh, kemiri, ketumbar, lada, kunyit, jahe",6,"['500 gr ayam (saya pakai fillet)', '3 lbr daun salam', '1 btg sereh', '2 lbr daun jeruk', '3 buah tomat hijau/merah (iris)', '4 lbr kol/kubis (rajang kasar)', '1 btg daun bawang (bs dskip)', '175 ml santan (santan kental + air)', 'â¤ bumbu halus', '8 siung bawang merah', '4 siung bawang putih', 'secukupnya cabai rawit (utuh)', '2 buah kemiri sangrai', '1 sdt ketumbar', 'secukupnya lada', '2 ruas kunyit', '1/2 ruas jahe']","['bersihkan dan potong ayam kecil kecil', 'siapkan bahan bumbu', 'tumis bumbu hingga harum tambahkan salam sereh,dan daun jeruk', 'masukkan ayam,santan kental dan air,masak hingga ayam matang', 'masukkan irisan kol,cabai rawit utuh,daun bawang,tomat disusul gula,garam,dan kecap,aduk hingga rata dan santan tdk pecah,lalu koreksi rasa', 'angkat dan sajikan']"
tongseng daging kikil sapi,1/4 kg sapi--1/4 kg kikil a k a krecek--1 lt air--4 lembar daun salam--4 lembar daun jeruk--2 sereh--6 sdm kecap manis--1 sdt garam--1/2 sdt gula--1 bungkus penyedap (masako sapi)--1 sdt merica--1 tomat belah jd 6--8 cabai setan--1/2 kol dicacah kasar--bumbu halus :--10 bawang merah--4 bawang putih--1 ruas jahe--1/2 ruas kunyit--3 kemiri--,"1) tumis bumbu halus, masukkan daun salam, daun jeruk, sereh, tumis hingga wangi, tambahkan air, masukkan kecap, merica, gula, garam, penyedap, masukkan daging dan kikil, tunggu hingga air sedikit menyusut dan daging empuk, masukkan kol, cabai dan tomat, koreksi rasai rasa dan cek keempukan daging, jika semuanya sudah pas, sajikan..",45,https://cookpad.com/id/resep/3912000-tongseng-daging-dan-kikil-sapi,sapi,20,"sapi, kikil k krecek, lt air, daun salam, daun jeruk, serai, kecap manis, garam, gula, penyedap masako sapi, merica, tomat belah, cabai setan, kol dicacah kasar, bumbu halus, bawang merah, bawang putih, jahe, kunyit, kemiri",1,"['1/4 kg sapi', '1/4 kg kikil a k a krecek', '1 lt air', '4 lembar daun salam', '4 lembar daun jeruk', '2 sereh', '6 sdm kecap manis', '1 sdt garam', '1/2 sdt gula', '1 bungkus penyedap (masako sapi)', '1 sdt merica', '1 tomat belah jd 6', '8 cabai setan', '1/2 kol dicacah kasar', '10 bawang merah', '4 bawang putih', '1 ruas jahe', '1/2 ruas kunyit', '3 kemiri']","['tumis bumbu halus, masukkan daun salam, daun jeruk, sereh, tumis hingga wangi, tambahkan air, masukkan kecap, merica, gula, garam, penyedap, masukkan daging dan kikil, tunggu hingga air sedikit menyusut dan daging empuk, masukkan kol, cabai dan tomat, koreksi rasai rasa dan cek keempukan daging, jika semuanya sudah pas, sajikan']"
